"","Variable","Unit","Value","Min","Max","isInteger","parscale","distance","MaxAfterDet","MinAfterDet","MinNotDeterminedBorder","MinBorderLogLikeError","MinKickParmsErrorRangeDet","MinBoundByAuthors","MaxNotDeterminedBorder","MaxBorderLogLikeError","MaxKickParmsErrorRangeDet","MaxBoundByAuthors"
"514","fossil energy oil.initial fossil extraction knowledge[1]",0,151.806293376611,151.7130167575,151.899569995721,FALSE,0.015354967958044,0.0932766191104974,151.899569995721,151.7130167575,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"515","fossil energy oil.initial fossil fuel extraction capital[1]",0,6040472706270.08,6038015884979.22,6042929527560.94,FALSE,371571659.366488,2456821290.8623,6042929527560.94,6038015884979.22,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"516","fossil energy oil.learning elasticity of the resource sector[1]",0,0.4,0.390888989575388,0.409111010424612,FALSE,0.00152953761558948,0.00911101042461226,0.409111010424612,0.390888989575388,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"517","fossil energy oil.learning time in resource sector[1]",0,30.49493995,29.760637085715,31.229242814285,FALSE,0.116357288970393,0.734302864285038,31.229242814285,29.760637085715,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"518","fossil energy oil.maximum increase of capital coefficient in fossil resource sector[1]",0,256.08,252.055939587925,260.104060412074,FALSE,0.696188542033833,4.0240604120745,260.104060412074,252.055939587925,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"519","fossil energy oil.Primary Fossil Energy Scaling Parameter[1]",0,1.999999587,1.99931363476067,2.00068553923933,FALSE,0.00977496130015867,0.000685952239326548,2.00068553923933,1.99931363476067,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"520","fossil energy oil.productivity per extractionknowledge[1]",0,0.000310398513781438,0.000310214727157914,0.000310582300404962,FALSE,3.02537645597342e-08,1.83786623523922e-07,0.000310582300404962,0.000310214727157914,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"521","fossil energy oil.reference formation time[1]",0,50.1678173353981,20.8563237924262,79.47931087837,FALSE,2.94696312342156,29.3114935429719,79.47931087837,20.8563237924262,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"522","fossil energy oil.sensitivity of effect of capital to fuel ratio on stranded capital[1]",0,0.82459244799401,0.596387067795705,1.05279782819232,FALSE,0.0387877619711518,0.228205380198305,1.05279782819232,0.596387067795705,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"523","fossil energy oil.share of primary energy in fossil energy[1]",0,0.5,0.499274754890024,0.500725245109976,FALSE,0.000110816359236153,0.000725245109976402,0.500725245109976,0.499274754890024,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"524","fossil energy oil.Slope of cost curve[1]",0,145414782322.463,139157384829.702,151672179815.224,FALSE,1068514643.66407,6257397492.76056,151672179815.224,139157384829.702,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"525","fossil energy oil.TFP in 1980[1]",0,0.141258869,0.141212464925287,0.141305273074713,FALSE,7.17211698747002e-06,4.64040747125694e-05,0.141305273074713,0.141212464925287,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"526","fossil energy oil.TFP Max[1]",0,0.17,0.169857442275374,0.170142557724626,FALSE,2.21585085996992e-05,0.00014255772462643,0.170142557724626,0.169857442275374,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"527","fossil energy oil.TFP Max Ramp Year[1]",0,2012.01775759512,2011.94685696565,2012.08865822459,FALSE,0.0107177270561336,0.0709006294741812,2012.08865822459,2011.94685696565,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"528","fossil energy oil.TFP Ramp Speed[1]",0,0.100284427165088,0.0994825109676433,0.101086343362533,FALSE,0.00012021977665217,0.000801916197444658,0.101086343362533,0.0994825109676433,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"529","fossil energy oil.TFP Slope Start[1]",0,1980.40980640034,1980,1980.81961280068,FALSE,0.0821448250952321,0.409806400339903,1980.81961280068,1980,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"530","fossil energy oil.time to strand capital[1]",0,2,1.56647824642336,2.43352175357664,FALSE,0.103975222844967,0.433521753576644,2.43352175357664,1.56647824642336,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"531","nuclear energy.baseline nuclear energy capacity efficiency[1]",0,7.5,7.49317408601017,7.50682591398983,FALSE,0.00106606624481656,0.00682591398982701,7.50682591398983,7.49317408601017,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"532","nuclear energy.depreciation rate of Nuclear capital[1]",0,0.02,0.019399084376798,0.020600915623202,FALSE,0.000124105646838916,0.000600915623202008,0.020600915623202,0.019399084376798,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"533","nuclear energy.Floor Costs[1]",0,1610.17712052244,1607.45589057647,1612.89835046841,FALSE,0.418606081425249,2.72122994596612,1612.89835046841,1607.45589057647,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"534","nuclear energy.Initial Installation Costs[1]",0,2690.35149710682,2686.47669083893,2694.22630337471,FALSE,0.595362682578639,3.87480626788647,2694.22630337471,2686.47669083893,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"535","nuclear energy.Initial Nuclear Capacity[1]",0,97.55917166,96.8962281710207,98.2221151489793,FALSE,0.100181032521412,0.662943488979295,98.2221151489793,96.8962281710207,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"536","nuclear energy.Learning Rate[1]",0,0.187056047987987,0.186376460312817,0.187735635663157,FALSE,0.000107332618734543,0.000679587675170373,0.187735635663157,0.186376460312817,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"537","nuclear energy.stepping on toes parameter[1]",0,0.170413693291279,0.146373553083885,0.194453833498673,FALSE,0.00368726028671056,0.0240401402073945,0.194453833498673,0.146373553083885,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"539","bio fuel energy.bio fuel primary energy content[1]",0,1.94444124741148e-05,1.94297435318661e-05,1.94590814163634e-05,FALSE,2.30722920695901e-09,1.46689422486502e-08,1.94590814163634e-05,1.94297435318661e-05,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"540","bio fuel energy.depreciation rate of bio capital[1]",0,0.05,0.0485337320096659,0.0514662679903341,FALSE,0.000238344155061891,0.00146626799033407,0.0514662679903341,0.0485337320096659,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"541","bio fuel energy.Floor Costs[1]",0,2067408.17373183,1144243.60100287,2990572.74646079,FALSE,142863.238587721,923164.572728965,2990572.74646079,1144243.60100287,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"542","bio fuel energy.Initial biofuel production Capacity[1]",0,5,3.46310368914312,6.53689631085688,FALSE,0.315685946586481,1.53689631085688,6.53689631085688,3.46310368914312,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"543","bio fuel energy.Initial Installation Costs[1]",0,1180011478.13519,1179106839.48475,1180916116.78563,FALSE,141777.715976478,904638.650435686,1180916116.78563,1179106839.48475,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"544","bio fuel energy.Learning Rate[1]",0,0.0112324255608402,0.0110239405470912,0.0114409105745892,FALSE,3.39196307939146e-05,0.000208485013749041,0.0114409105745892,0.0110239405470912,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"545","bio fuel energy.PCal per Mt of fuel[1]",0,4,3.27949133778601,4.72050866221399,FALSE,0.146419887486591,0.720508662213994,4.72050866221399,3.27949133778601,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"546","bio fuel energy.relative carbon intensity of biofuels to petroleum fuels[1]",0,0.65,0.45,0.85,FALSE,1.78355421061014,0.2,0.85,0.45,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"547","bio fuel energy.stepping on toes parameter[1]",0,0.465906558512743,0.460194942102931,0.471618174922555,FALSE,0.000878322864273899,0.0057116164098116,0.471618174922555,0.460194942102931,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"549","hydropower energy.Base Hydropower Installation Costs[1]",0,100.781099617102,97.3046431050296,104.257556129174,FALSE,0.540108041543457,3.47645651207243,104.257556129174,97.3046431050296,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"550","hydropower energy.baseline hydropower energy capacity efficiency[1]",0,3.845734268,3.83488460521808,3.85658393078192,FALSE,0.00179295785308445,0.0108496627819239,3.85658393078192,3.83488460521808,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"551","hydropower energy.depreciation rate of hydropower capital[1]",0,0.01,0.0098076266106613,0.0101923733893387,FALSE,3.01390170409698e-05,0.000192373389338696,0.0101923733893387,0.0098076266106613,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"552","hydropower energy.Initial Hydropower Capacity[1]",0,478.7768037,473.901303519496,483.652303880504,FALSE,0.7433863867707,4.87550018050428,483.652303880504,473.901303519496,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"553","hydropower energy.Slope of Hydropower Installation Costs wrt Capacity[1]",0,1.69650622912592e-06,1.6910585446623e-06,1.70195391358954e-06,FALSE,8.81781759142866e-10,5.44768446361602e-09,1.70195391358954e-06,1.6910585446623e-06,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"554","solar energy.Initial Solar Energy Installation Costs[1]",0,4355.27725285347,4353.99571909666,4356.55878661028,FALSE,0.194442250099825,1.2815337568145,4356.55878661028,4353.99571909666,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"555","solar energy.reference formation time[1]",0,10,9.5444247095547,10.4555752904453,FALSE,0.0746330292249112,0.455575290445303,10.4555752904453,9.5444247095547,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"556","solar energy.reference share of cost for grid storage[1]",0,0.6,0.590172804791573,0.609827195208427,FALSE,0.00154837218825408,0.00982719520842745,0.609827195208427,0.590172804791573,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"557","solar energy.Renewable Energy Floor Costs[1]",0,50.5482944559918,49.6936644871398,51.4029244248438,FALSE,0.130670980064909,0.854629968851981,51.4029244248438,49.6936644871398,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"558","solar energy.sensitivity of renewable floor costs to grid storage needs[1]",0,5.24737796667638,5.1634122599226,5.33134367343016,FALSE,0.0132695553931403,0.0839657067537809,5.33134367343016,5.1634122599226,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"559","solar energy.sensitivity of renewable floor costs to grid storage needs non linear part[1]",0,-5.19750102684353,-7.39500205368706,-3,FALSE,0.591762125755814,2.19750102684353,-3,-7.39500205368706,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"560","solar energy.Solar Energy Full Load Hours[1]",0,1693.28449634399,1692.74167739985,1693.82731528813,FALSE,0.0809738365614973,0.542818944144301,1693.82731528813,1692.74167739985,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"561","solar energy.Solar Energy Learning Rate[1]",0,0.139,0.138915520625187,0.139084479374813,FALSE,1.27972492571438e-05,8.44793748133177e-05,0.139084479374813,0.138915520625187,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"562","solar energy.stepping on toes parameter in renewable energy sector[1]",0,0.497651910391243,0.496692953479955,0.498610867302532,FALSE,0.000145809291262326,0.0009589569112885,0.498610867302532,0.496692953479955,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"564","wind energy.Initial Wind Energy Installation Costs[1]",0,4539.5189445888,4529.55499171885,4549.48289745875,FALSE,1.94188911249586,9.96395286995357,4549.48289745875,4529.55499171885,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"565","wind energy.reference formation time[1]",0,10,8.18695827500665,11.8130417249934,FALSE,0.365453541183832,1.81304172499335,11.8130417249934,8.18695827500665,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"566","wind energy.reference share of cost for grid storage[1]",0,0.6,0.570264102520218,0.629735897479782,FALSE,0.00635373982805296,0.0297358974797823,0.629735897479782,0.570264102520218,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"567","wind energy.Renewable Energy Floor Costs[1]",0,12.1609429118296,6.08919726517775,18.2326885584815,FALSE,1.23007706563733,6.07174564665185,18.2326885584815,6.08919726517775,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"568","wind energy.sensitivity of renewable floor costs to grid storage needs[1]",0,4.98785416359998,4.74840114829488,5.22730717890508,FALSE,0.0512853615147318,0.239453015305103,5.22730717890508,4.74840114829488,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"569","wind energy.sensitivity of renewable floor costs to grid storage needs non linear part[1]",0,-5.35052116529329,-7.70104233058658,-3,FALSE,1.64293147414122,2.35052116529329,-3,-7.70104233058658,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"570","wind energy.stepping on toes parameter in renewable energy sector[1]",0,0.5,0.494093465842686,0.505906534157314,FALSE,0.00113560462303865,0.00590653415731435,0.505906534157314,0.494093465842686,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"572","wind energy.Wind Energy Full Load Hours[1]",0,1838.69962936481,1834.85756031784,1842.54169841178,FALSE,0.730696500185403,3.84206904696589,1842.54169841178,1834.85756031784,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"573","wind energy.Wind Energy Learning Rate[1]",0,0.113320005451525,0.11291009255718,0.11372991834587,FALSE,0.000119424548936189,0.000409912894345443,0.11372991834587,0.11291009255718,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"577","Government Regulations.historical inflation goal[1]",0,0.02,0.0195983616713735,0.0204016383286265,FALSE,6.20085560840771e-05,0.000401638328626521,0.0204016383286265,0.0195983616713735,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"578","Government Regulations.historical unemployment goal[1]",0,0.05,0.0483812758281401,0.0516187241718599,FALSE,0.000256935911994469,0.00161872417185993,0.0516187241718599,0.0483812758281401,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"603","Animal Products.Animal Products Yield in 1980[1]",0,0.960417911929394,0.955188399672677,0.965647424186111,FALSE,0.00109467261059474,0.00522951225671664,0.965647424186111,0.955188399672677,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"604","Animal Products.aquatic animal product share 1980[1]",0,0.0609962335002205,0.060992467000441,0.061,FALSE,0.000108928750904118,3.76649977949783e-06,0.061,0.060992467000441,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"605","Animal Products.average animal product growth efficiency[1]",0,0.152342090865498,0.151902042020799,0.152782139710197,FALSE,9.1403591096315e-05,0.000440048844698615,0.152782139710197,0.151902042020799,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"606","Animal Products.averaging time[1]",0,4.89771767092869,4.0212654969528,5.77416984490458,FALSE,0.182581245031564,0.876452173975887,5.77416984490458,4.0212654969528,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"607","Animal Products.desired animal products reserve capacity[1]",0,0.0725050241819243,0.0702053169546957,0.0748047314091528,FALSE,0.00157473446845202,0.00229970722722855,0.0748047314091528,0.0702053169546957,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"608","Animal Products.elasticity of aquatic animal product share to GDP per person[1]",0,0.394319330814918,0.348617524252789,0.440021137377047,FALSE,0.0148519718877948,0.0457018065621293,0.440021137377047,0.348617524252789,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"609","Animal Products.normal rate of change in grazing land yield[1]",0,0.0299527655360562,0.027448628018166,0.0324569030539464,FALSE,0.00179127881137891,0.0025041375178902,0.0324569030539464,0.027448628018166,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"610","Animal Products.sensitivity of rate of change in animal products balance to growth rate in yield[1]",0,-69.8418280979725,-89.9893106811287,-49.6943455148163,FALSE,4.27258802791387,20.1474825831562,-49.6943455148163,-89.9893106811287,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"611","Crop.desired crop reserve capacity[1]",0,0.00578654384682234,0.00485132628672709,0.00672176140691759,FALSE,0.0009021236372583,0.00093521756009525,0.00672176140691759,0.00485132628672709,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"612","Crop.fertilizer use crop yield parameter[1]",0,0.0163103521043001,0.0157099225176546,0.0169107816909456,FALSE,0.000644338092709631,0.000600429586645451,0.0169107816909456,0.0157099225176546,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"613","Crop.harvest index for energy crops[1]",0,0.946146343585683,0.942292687171366,0.95,FALSE,0.811901280264737,0.00385365641431701,0.95,0.942292687171366,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"614","Crop.harvest index for feed crops[1]",0,0.799444218938155,0.79888843787631,0.8,FALSE,0.133501838032262,0.000555781061845062,0.8,0.79888843787631,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"615","Crop.initial crop yield[1]",0,5.90574472508119,5.89660514735247,5.91488430280991,FALSE,0.00207230423522464,0.00913957772872287,5.91488430280991,5.89660514735247,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"616","Crop.irrigation crop yield parameter[1]",0,2.50055038934869,2.5,2.50110077869738,FALSE,0.38524347849571,0.000550389348689784,2.50110077869738,2.5,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"617","Crop.normal harvest index for food crops[1]",0,0.44990066007591,0.44980132015182,0.45,FALSE,0.0316913691589738,9.93399240900028e-05,0.45,0.44980132015182,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"618","Crop.sensitivity of effect of crop residue production on field fraction[1]",0,0.559909570253009,0.369819140506018,0.75,FALSE,0.0562140207020008,0.190090429746991,0.75,0.369819140506018,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"620","Crop.soil carbon crop yield parameter[1]",0,0.0191871944846803,0.0176179614851873,0.0207564274841733,FALSE,0.000398363760689971,0.00156923299949303,0.0207564274841733,0.0176179614851873,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"621","Crop.tolerance of the cap on harvest index and residue on field fraction[1]",0,0.0488017706603499,0.03,0.0676035413206998,FALSE,0.345825458057846,0.0188017706603499,0.0676035413206998,0.03,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"622","Crop.UNIT GtC per PCal crop[1]",1,0.000220559,0.000220559,0.000220559,FALSE,1.0259032197851e-05,0,0.000220559,0.000220559,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"624","Food Demand.crops used for non energy other per person[1]",0,0.544013209683342,0.541558124509027,0.546468294857657,FALSE,0.000639692604638383,0.00245508517431459,0.546468294857657,0.541558124509027,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"625","Food Demand.crops used for seed or lost per person 1980[1]",0,0.127318786431931,0.125130813873536,0.129506758990326,FALSE,0.000636386385171103,0.00218797255839545,0.129506758990326,0.125130813873536,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"628","Food Demand.elasticity of crops used for non energy other to GDP per person[1]",0,0.362230160734174,0.265695391325852,0.458764930142497,FALSE,0.0782146144291144,0.0965347694083225,0.458764930142497,0.265695391325852,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"629","Food Demand.elasticity of crops used for seed or lost to GDP per person[1]",0,0.402627060131928,0.266735421959979,0.538518698303877,FALSE,0.0493009379300993,0.135891638171949,0.538518698303877,0.266735421959979,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"631","Food Demand.initial crop demand for feed offset[1]",0,0.979604148171561,0.979208296343122,0.98,FALSE,0.0029241044997416,0.000395851828438931,0.98,0.979208296343122,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"633","Food Demand.time to change crop demand components[1]",0,6.71244517171147,5,8.42489034342294,FALSE,0.441065423932001,1.71244517171147,8.42489034342294,5,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"634","Food Demand.time to change demand for feed[1]",0,9.86970946764368,9.73941893528736,10,FALSE,1.40125280514541,0.130290532356319,10,9.73941893528736,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"635","Forest.CO2 tree net primary production parameter[1]",0,0.001,8e-04,0.001,FALSE,1.73459090896201e-05,0,0.001,0.001,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE
"636","Forest.forest aboveground biomass 1980[1]",0,546.9907432,541.526665617348,552.454820782651,FALSE,5.24103932817066,5.4640775826515,552.454820782651,541.526665617348,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"637","Forest.STA maximum aboveground biomass per area parameter[1]",0,0.253488316,0.240189821559127,0.266786810440873,FALSE,0.00225648269241412,0.0132984944408726,0.266786810440873,0.240189821559127,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"638","Forest.STA squared maximum aboveground biomass per area parameter[1]",0,-0.048709811,-0.0714851967427206,-0.0259344252572794,FALSE,0.00385135000759963,0.0227753857427206,-0.0259344252572794,-0.0714851967427206,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"639","Forest.STA squared tree net primary production parameter[1]",0,-0.023015026,-0.0352074039108545,-0.0108226480891455,FALSE,0.00311910683575039,0.0121923779108545,-0.0108226480891455,-0.0352074039108545,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"640","Forest.STA tree net primary production parameter[1]",0,0.125348729,0.120697458,0.13,FALSE,0.00139770530586203,0.00465127100000001,0.13,0.120697458,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"641","Forest.tree net primary production in 1980[1]",0,0.008320717,0.00829413485009517,0.00834729914990483,FALSE,5.13987077485102e-06,2.65821499048323e-05,0.00834729914990483,0.00829413485009517,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"642","Forest.Young mature forest biomass ratio[1]",0,0.558925781,0.550883462981493,0.566968099018507,FALSE,0.00413922446329366,0.00804231801850697,0.566968099018507,0.550883462981493,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"643","Freshwater.average deep groundwater infiltration time[1]",0,100,81.4986355851343,118.501364414866,FALSE,4.77644165711072,18.5013644148657,118.501364414866,81.4986355851343,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"644","Freshwater.base fraction of cropland irrigated[1]",0,0.185580542606732,0.183448978158988,0.187712107054476,FALSE,0.000953550480196986,0.00213156444774359,0.187712107054476,0.183448978158988,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"645","Freshwater.elasticity of non agricultural water withdrawal per capita to GDP per person[1]",0,0.0108421901817229,0.01,0.0116843803634458,FALSE,0.0575208725270309,0.0008421901817229,0.0116843803634458,0.01,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"646","Freshwater.initial available water supply[1]",0,48246098907318.8,44930489207032.1,51561708607605.5,FALSE,596011137185.926,3315609700286.66,51561708607605.5,44930489207032.1,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"647","Freshwater.initial average relative real gdp per person[1]",0,0.833626372509192,0.811929073729653,0.855323671288731,FALSE,0.0107351737948807,0.0216972987795394,0.855323671288731,0.811929073729653,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"648","Freshwater.initial fraction of unsustainable water withdrawal[1]",0,0.0505261471847029,0.0482230835935635,0.0528292107758423,FALSE,0.000620181477439706,0.00230306359113938,0.0528292107758423,0.0482230835935635,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"649","Freshwater.non agricultural water withdrawal 1980[1]",0,170884178.399796,162295529.230314,179472827.569278,FALSE,5751338.82801698,8588649.16948158,179472827.569278,162295529.230314,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"650","Freshwater.rate of change in irrigation efficiency[1]",0,0.00372796642741939,0.00293625725282657,0.00451967560201221,FALSE,0.000410568225110069,0.000791709174592819,0.00451967560201221,0.00293625725282657,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"651","Freshwater.rate of change in technological water discovery[1]",0,-0.0162923325605105,-0.02,-0.012584665121021,FALSE,0.00738160430066858,0.0037076674394895,-0.012584665121021,-0.02,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"652","Freshwater.sensitivity of effect of available water supply on land irrigated[1]",0,1.03717417070288,0.966215125455062,1.1081332159507,FALSE,0.0164940698041416,0.0709590452478177,1.1081332159507,0.966215125455062,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"653","Freshwater.sensitivity of fraction of cropland irrigated indicated to GDP per person[1]",0,0.139661067358513,0.135998815912149,0.143323318804877,FALSE,0.000633187487613895,0.00366225144636445,0.143323318804877,0.135998815912149,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"654","Freshwater.sensitivity of pressure to expand water supply to available water supply[1]",0,-2.94827673721631,-3,-2.89655347443262,FALSE,2.69404776923976,0.0517232627836899,-2.89655347443262,-3,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"655","Freshwater.sensitivity of surface temperature anomaly on water used per Mtcrop[1]",0,0.064352435,0.02870487,0.1,FALSE,0.013970221788098,0.035647565,0.1,0.02870487,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"656","Freshwater.technological water discovery 1980[1]",0,30519841631.7115,18694524476.701,42345158786.7219,FALSE,4639494508.38446,11825317155.0104,42345158786.7219,18694524476.701,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"657","Freshwater.time for GDP to impact irrigation[1]",0,7.01821871951311,6.20705603985886,7.82938139916736,FALSE,1.073443525054,0.811162679654249,7.82938139916736,6.20705603985886,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"658","Freshwater.water withdrawal per MHa irrigated 1980[1]",0,9447671449.83665,9262074105.20829,9633268794.46502,FALSE,127091522.267066,185597344.628365,9633268794.46502,9262074105.20829,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE
"659","Grass.CO2 grass net primary production parameter[1]",0,0.000963654,8e-04,0.001,FALSE,4.95527488065234e-05,3.6346e-05,0.001,0.000927308,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE
"660","Grass.grass net primary production in 1980[1]",0,0.005,0.005,0.005,FALSE,8.64429763337375e-06,0,0.005,0.005,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
"661","Grass.GtC per PCal of grazing multiplier[1]",0,0.315778805,0.2,0.43155761,FALSE,0.0284670938416071,0.115778805,0.43155761,0.2,TRUE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE
"662","Grass.STA grass net primary production parameter[1]",0,0.126281692,0.122563384,0.13,FALSE,0.00412199955982886,0.003718308,0.13,0.122563384,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE
